,norm,E_te,E_tr,n_tr,tau,method
0,2864.680012828626,2.0322260185754004,0.0562555422530304,1000,0.05,rreg
1,1783.9501402400278,1.9361171681858182,0.09715609009619092,1000,0.1,rreg
2,1356.84033026443,1.7224730565363062,0.16139922194533668,1000,0.15,rreg
3,881.8410846561247,1.4854507846415226,0.19204975396077453,1000,0.2,rreg
4,706.1583974806506,1.5524432486769488,0.2690423426115715,1000,0.25,rreg
5,532.1905621154666,1.3309362171040902,0.2865341612475137,1000,0.3,rreg
6,382.9292712804469,1.3268481766118325,0.3563667807646491,1000,0.35,rreg
7,290.7140322719252,1.1484675200406782,0.39967247869313277,1000,0.39999999999999997,rreg
8,211.44223290339423,1.3594458015141504,0.4401122643048019,1000,0.44999999999999996,rreg
9,161.73385064787374,1.2463418813610732,0.493741036672595,1000,0.49999999999999994,rreg
10,104.36130114754594,1.1769132383076464,0.5482080760276369,1000,0.5499999999999999,rreg
11,76.76553090507802,1.1068795264905416,0.5715593609889199,1000,0.6,rreg
12,49.03352712842995,1.064097388151858,0.647658285613873,1000,0.65,rreg
13,33.327359907688326,1.10634957500056,0.6861453000839551,1000,0.7,rreg
14,20.02786732231813,1.1105375765101482,0.7564792350224538,1000,0.75,rreg
15,11.699985206813874,1.1152196654329847,0.7988081797749588,1000,0.7999999999999999,rreg
16,5.614359287682571,0.9704939077264473,0.8731326481159192,1000,0.85,rreg
17,1.964993985316266,0.9933664385799895,0.9162885816874135,1000,0.9,rreg
18,0.40153953235642076,0.9872871170965674,0.989439141940828,1000,0.95,rreg
19,2.912754822051388e-07,1.0049480218214726,0.9461811715786278,1000,1.0,rreg
