,norm,E_te,E_tr,n_tr,tau,method
0,2704.611828197995,2.0385425480407373,0.04584913519149402,1000,0.05,rreg
1,1807.2632352179553,1.9120287310231547,0.0988445522889679,1000,0.1,rreg
2,1206.1813899995923,1.6171053662754344,0.13506932646417388,1000,0.15,rreg
3,837.4561756511889,1.4627228016646006,0.17492921788616705,1000,0.2,rreg
4,692.219782089288,1.4158556129115372,0.2604424267945896,1000,0.25,rreg
5,499.975590740494,1.403557515156884,0.2819345536695116,1000,0.3,rreg
6,394.79588386907506,1.3163506475761122,0.36096611159274694,1000,0.35,rreg
7,285.19667299021285,1.2593533372603234,0.3937748999096041,1000,0.39999999999999997,rreg
8,200.05150240069247,1.210787409107824,0.4540263472153655,1000,0.44999999999999996,rreg
9,156.22754906136902,1.254640478733434,0.5470764908430056,1000,0.49999999999999994,rreg
10,103.70874414167032,1.1547375743259929,0.5183176051679085,1000,0.5499999999999999,rreg
11,77.80597175175485,1.0456120054602762,0.661906095255805,1000,0.6,rreg
12,49.577739352812756,1.0942990085188626,0.6361580592165107,1000,0.65,rreg
13,33.976043832257574,1.1880812683918043,0.6850634184490982,1000,0.7,rreg
14,20.816061292331238,1.0863992097714052,0.7357610987304936,1000,0.75,rreg
15,11.263882675120652,1.1014647373333768,0.8247523226661947,1000,0.7999999999999999,rreg
16,5.47789814139893,1.009907478415382,0.8865537463664305,1000,0.85,rreg
17,2.059771705420535,0.9930864248397372,0.9179529901524661,1000,0.9,rreg
18,0.39287017531766394,0.9326898613626836,0.9528954257045098,1000,0.95,rreg
19,2.1966177106090745e-07,1.0452050308020713,1.073058273086565,1000,1.0,rreg
