,norm,E_te,E_tr,n_tr,tau,method
0,2916.887981833131,2.47184867759737,0.05503538608765643,1000,0.05,rreg
1,1815.0873977485792,1.8464293371678613,0.10440300997405663,1000,0.1,rreg
2,1412.8811972477376,1.7520838977808766,0.15615577419275734,1000,0.15,rreg
3,870.8389330735891,1.5007803191661186,0.18514168751338098,1000,0.2,rreg
4,655.2798758522542,1.4602197738976714,0.2563766528489904,1000,0.25,rreg
5,500.90560448560916,1.2736136167352023,0.2943306817966154,1000,0.3,rreg
6,378.7195373253831,1.3270930580536011,0.375560609943217,1000,0.35,rreg
7,298.19605333349205,1.2705439999220967,0.40108365662067125,1000,0.39999999999999997,rreg
8,196.765122032208,1.2362273803613708,0.40180809831796244,1000,0.44999999999999996,rreg
9,146.1674503631901,1.1658563995857436,0.4723504011784431,1000,0.49999999999999994,rreg
10,118.55426178519805,1.1020666229333875,0.554434640518823,1000,0.5499999999999999,rreg
11,78.24352236742656,1.1285157296463408,0.6132226119652744,1000,0.6,rreg
12,51.62294546062372,1.0663007468478776,0.6722385459098822,1000,0.65,rreg
13,35.191723486867055,1.0759650093017428,0.7661092689942299,1000,0.7,rreg
14,21.266724359476022,1.1721991894827883,0.8341483250418096,1000,0.75,rreg
15,11.380121846719943,1.048526192923062,0.8232265072130194,1000,0.7999999999999999,rreg
16,6.0515419098793,0.9835681585575238,0.8995230490036654,1000,0.85,rreg
17,1.8717796626213843,1.0456572344748496,0.884375796739403,1000,0.9,rreg
18,0.4243791596961308,1.0522370379678168,0.9004984345109998,1000,0.95,rreg
19,1.2635383985732722e-07,0.9985813236978208,0.9979797245835138,1000,1.0,rreg
