,norm,E_te,E_tr,converged,n_tr,tau,method
0,561.9797302940765,1.2631000743084615,0.18608310891352914,True,200,0.2,mlp
1,568.3672294455425,1.3449654841292917,0.17916980392078477,True,237,0.2,mlp
2,580.6190333066396,1.55690028726723,0.18552469382067302,True,281,0.2,mlp
3,589.4580011325131,1.2197471998909757,0.18752736718746424,True,333,0.2,mlp
4,596.0776105191516,1.3794473018760585,0.18191516228780225,True,394,0.2,mlp
5,603.3922274383376,1.25319662854864,0.19338727599084973,True,467,0.2,mlp
6,622.3090757423238,1.4893965810815049,0.19786065601577071,True,553,0.2,mlp
7,623.2280410755801,1.426398624809072,0.19122015765466477,True,655,0.2,mlp
8,626.1109098382087,1.3871099297147722,0.19644284809280316,True,776,0.2,mlp
9,637.2492582929198,1.3196540556829892,0.1742263719151941,True,919,0.2,mlp
10,694.890397683471,1.4000919661156306,0.19484278863131527,True,1089,0.2,mlp
11,651.7497200549285,1.324415710396462,0.19154261363197242,True,1290,0.2,mlp
12,707.8879704294815,1.4707577027506926,0.18092248099187894,True,1528,0.2,mlp
13,731.896729150525,1.4142419990386657,0.18810153048619846,True,1810,0.2,mlp
14,730.5246705948387,1.33539635396477,0.19110823965822463,True,2144,0.2,mlp
15,743.8854486856102,1.3131862725706107,0.1808691623464522,True,2540,0.2,mlp
16,791.0862399365776,1.155626937269024,0.19995321408136943,True,3008,0.2,mlp
17,857.3935016372758,1.2539671926039175,0.1859002584517245,True,3564,0.2,mlp
18,827.9383635615532,1.255410965257302,0.19620635255420377,True,4221,0.2,mlp
19,824.1084933905455,1.3033419795045178,0.1847517091034085,True,5000,0.2,mlp
