,norm,E_te,E_tr,converged,n_tr,tau,method
0,561.8567629367463,1.210067677386639,0.19254905327035515,True,200,0.2,mlp
1,568.7279765531314,1.2993815433810374,0.1860212099024942,True,237,0.2,mlp
2,581.700232609328,1.5112334103185368,0.19041032322472504,True,281,0.2,mlp
3,587.4902594513119,1.3822654267523002,0.17610624607707887,True,333,0.2,mlp
4,590.6971573847803,1.2351478974554404,0.1735710465755201,True,394,0.2,mlp
5,602.7682388917175,1.356758261518634,0.1935639393327407,True,467,0.2,mlp
6,619.0362772355346,1.2061952105208364,0.1985007980766934,True,553,0.2,mlp
7,624.7457306999422,1.4895498149890767,0.179913602513441,True,655,0.2,mlp
8,624.9848215935094,1.3096239816709103,0.18180664166482818,True,776,0.2,mlp
9,635.5106114649667,1.2425526432809315,0.19014638753995058,True,919,0.2,mlp
10,687.9144414419103,1.327174559701474,0.19805452562276235,True,1089,0.2,mlp
11,656.1415708163873,1.3496304915222903,0.18762770958972774,True,1290,0.2,mlp
12,693.6288778402871,1.2967414821987313,0.18096132425458547,True,1528,0.2,mlp
13,734.0679791362124,1.373876187683273,0.19910495571104364,True,1810,0.2,mlp
14,743.654974939542,1.2995351476494617,0.17943033351735396,True,2144,0.2,mlp
15,760.1252350144858,1.4417646742507624,0.18483399813443652,True,2540,0.2,mlp
16,799.6711120242015,1.1991230595816709,0.19224869512954604,True,3008,0.2,mlp
17,858.2893688538177,1.4351157768921425,0.19526734230590587,True,3564,0.2,mlp
18,826.0036110278583,1.3131710270739652,0.1750555856233422,True,4221,0.2,mlp
19,827.9470692888548,1.364876402194441,0.19542048166286008,True,5000,0.2,mlp
