,norm,E_te,E_tr,converged,n_tr,tau,method
0,806.7687822680582,1.289315784252647,0.04813335812912287,True,1000,0.05,mlp
1,685.4338065137798,1.141395071601618,0.09563680039946985,True,1000,0.1,mlp
2,627.4418474530764,1.1577184341750903,0.14695143521679993,True,1000,0.15,mlp
3,582.7311221297147,1.1080451605246646,0.1935373083700519,True,1000,0.2,mlp
4,479.3804147129162,1.2057183396742293,0.24268961627347466,True,1000,0.25,mlp
5,444.2623339577985,1.025114710095344,0.29438131793285416,True,1000,0.3,mlp
6,424.47536582605994,1.0066910083717584,0.3448965383960926,True,1000,0.35,mlp
7,370.65534609676547,1.067925749007384,0.3933745434432975,True,1000,0.39999999999999997,mlp
8,338.0061398095605,1.081246678675121,0.4387035101433656,True,1000,0.44999999999999996,mlp
9,354.4457517447907,1.107326064202539,0.49089112547635805,True,1000,0.49999999999999994,mlp
10,307.83283477082045,1.070643321253761,0.5365326392084172,True,1000,0.5499999999999999,mlp
11,274.1340669595461,1.0594928222095688,0.5955756653237845,True,1000,0.6,mlp
12,242.72409562993874,0.9805135757228919,0.6435531152434893,True,1000,0.65,mlp
13,243.3777612107238,1.0420725762914798,0.6974985741469683,True,1000,0.7,mlp
14,225.78975077135078,1.0019588451820678,0.7376031086905057,True,1000,0.75,mlp
15,204.88565144291312,1.0998724048955693,0.7989420069790751,True,1000,0.7999999999999999,mlp
16,210.39081582047763,0.9934197459148627,0.8366274026989529,True,1000,0.85,mlp
17,198.31414764867145,0.958204320671027,0.8844959119082524,True,1000,0.9,mlp
18,196.1478012716938,1.0909476552936834,0.9416495898072702,True,1000,0.95,mlp
19,193.28163447738947,1.0004046437798895,0.9865442131824151,True,1000,1.0,mlp
