,norm,E_te,E_tr,converged,n_tr,tau,method
0,832.2255000324699,1.1180539870434836,0.04836257786589192,True,1000,0.05,mlp
1,648.3357784781824,1.178244196621693,0.09985977488830466,True,1000,0.1,mlp
2,617.9741146324793,1.1491397652843804,0.14433062142632042,True,1000,0.15,mlp
3,531.9258035418626,1.0978512335380441,0.19747837037456406,True,1000,0.2,mlp
4,496.9566507503668,1.0573094896186117,0.24912438705938872,True,1000,0.25,mlp
5,454.3401399658195,1.1023622132327537,0.29269275478234125,True,1000,0.3,mlp
6,383.57377603455257,1.0864483901509316,0.3483337287214415,True,1000,0.35,mlp
7,388.8273436760705,1.0933814909400525,0.39590868099845944,True,1000,0.39999999999999997,mlp
8,377.2595715894207,1.0858292023199012,0.44743901285943694,True,1000,0.44999999999999996,mlp
9,331.73722532359614,1.0680826111043624,0.48965535728005694,True,1000,0.49999999999999994,mlp
10,305.9161634479729,1.1423216144945527,0.539509066504328,True,1000,0.5499999999999999,mlp
11,293.1909400222348,1.0636834691231065,0.5916704897898817,True,1000,0.6,mlp
12,272.8879555825752,0.9888100053962411,0.639437992587033,True,1000,0.65,mlp
13,231.01991730756845,0.9514972291064637,0.6893717992262642,True,1000,0.7,mlp
14,244.1669357253093,1.0373467588458598,0.7366082389504706,True,1000,0.75,mlp
15,239.076816922041,0.974255436718058,0.7878243565942419,True,1000,0.7999999999999999,mlp
16,210.28749441640701,1.026233757130621,0.8419692960286401,True,1000,0.85,mlp
17,202.4675363624674,1.033136704616026,0.8949420732876052,True,1000,0.9,mlp
18,204.83658275339994,1.0421347054161487,0.9424711550033683,True,1000,0.95,mlp
19,190.69828196981578,1.0434845011775598,0.9994757073463989,True,1000,1.0,mlp
