,norm,E_te,E_tr,n_tr,tau,method
0,10528164.080563847,2.8747272859180084,0.04707931440173579,1000,0.05,rreg
1,7127437.794808417,2.290439125711839,0.10973360425276528,1000,0.1,rreg
2,4546703.231373542,1.9840318945300675,0.1412291438996352,1000,0.15,rreg
3,3215654.801480987,1.8304558358134773,0.21043515491439244,1000,0.2,rreg
4,2160720.5605198764,1.6583718225999664,0.26669552179600087,1000,0.25,rreg
5,1501663.1689623115,1.5313447837054424,0.331156587834553,1000,0.3,rreg
6,893008.2258348211,1.4747214336081556,0.3104276171694646,1000,0.35,rreg
7,607759.1662687223,1.4087599254634016,0.3540156038326035,1000,0.39999999999999997,rreg
8,464904.48049639934,1.330006061821886,0.44766539823907464,1000,0.44999999999999996,rreg
9,284332.6847387854,1.4134576547835769,0.46618539707319756,1000,0.49999999999999994,rreg
10,188075.05061424634,1.2993915599412957,0.5256318873383455,1000,0.5499999999999999,rreg
11,125103.26264174846,1.1949150204758747,0.6263352159523141,1000,0.6,rreg
12,71558.43793097328,1.183165997503841,0.6147050011360793,1000,0.65,rreg
13,37423.81901629687,1.1306955235371183,0.662422611995596,1000,0.7,rreg
14,18686.24669460645,1.1475590515133207,0.7057117981111052,1000,0.75,rreg
15,7425.89217446942,1.1839352828636707,0.7813741714431994,1000,0.7999999999999999,rreg
16,2704.9140437052174,1.117085427122443,0.8856432834365148,1000,0.85,rreg
17,697.5749412890882,1.1242665302863322,0.9009661512812263,1000,0.9,rreg
18,68.42090602981733,1.095751504846486,0.9322734610129777,1000,0.95,rreg
19,0.06041869235289259,0.9820463660537302,0.9935706367648014,1000,1.0,rreg
