,norm,E_te,E_tr,n_tr,tau,method
0,11481892.957663493,2.5912583740552417,0.05273511995059241,1000,0.05,rreg
1,7338919.622243285,2.4376239591222837,0.09924839625869145,1000,0.1,rreg
2,4390800.499597099,1.9449501117245453,0.15903466219817564,1000,0.15,rreg
3,2857104.2020696313,1.7140286894872623,0.1798956607909757,1000,0.2,rreg
4,2238280.0107050585,1.6273877450719991,0.2492340514167128,1000,0.25,rreg
5,1558914.1409027693,1.6626287651109029,0.32702668061905193,1000,0.3,rreg
6,1027357.853051727,1.5458098441336914,0.33906973833100734,1000,0.35,rreg
7,700489.0211579595,1.3911118281113468,0.3809537362502763,1000,0.39999999999999997,rreg
8,426045.9391940016,1.3852771485622788,0.39523179697730976,1000,0.44999999999999996,rreg
9,317611.25414169277,1.365096303520555,0.5179840020160702,1000,0.49999999999999994,rreg
10,187555.2012820289,1.353459087989389,0.5182569272261561,1000,0.5499999999999999,rreg
11,121507.99485553474,1.1439745581481497,0.5671332187574695,1000,0.6,rreg
12,66399.83854030348,1.1539512589843717,0.6154601078270264,1000,0.65,rreg
13,35862.99781979929,1.067799564086155,0.7049000407019995,1000,0.7,rreg
14,19179.891742577543,1.078522902215816,0.7650188557012223,1000,0.75,rreg
15,7468.923031166313,1.0909608655897123,0.7959275432237392,1000,0.7999999999999999,rreg
16,3205.3035072351377,1.032769060619671,0.8342712903958696,1000,0.85,rreg
17,709.2686535807733,1.0084412250941057,0.9396704659605416,1000,0.9,rreg
18,54.78434944928166,1.0256957593608635,0.9832456690208502,1000,0.95,rreg
19,0.05213330101342923,1.0533106795044478,1.0524805895860705,1000,1.0,rreg
