,norm,E_te,E_tr,n_tr,tau,method
0,10963441.663019111,2.7821280258445236,0.0419200832834393,1000,0.05,rreg
1,7572830.4758827165,2.077377243938582,0.12156539291347515,1000,0.1,rreg
2,4426862.625247645,1.98202373070894,0.15071851461222807,1000,0.15,rreg
3,3172917.452868995,1.8582103445924274,0.21298585765907863,1000,0.2,rreg
4,2401991.4621364,1.8863847393197701,0.29257949103917014,1000,0.25,rreg
5,1414820.236536913,1.5431330297765171,0.2873431825968716,1000,0.3,rreg
6,1017622.8344624939,1.5893786484330803,0.35526024971249076,1000,0.35,rreg
7,663394.1797820906,1.378481189032394,0.358285579267801,1000,0.39999999999999997,rreg
8,478454.90081105614,1.368677469231046,0.4278073990763155,1000,0.44999999999999996,rreg
9,309580.8799970453,1.2798960264339483,0.45341436380031896,1000,0.49999999999999994,rreg
10,188321.68759878047,1.2869854890455033,0.5483414129727182,1000,0.5499999999999999,rreg
11,121052.10830459827,1.153014680187103,0.5990024870232089,1000,0.6,rreg
12,73490.66152114807,1.142676814609071,0.6492553100560948,1000,0.65,rreg
13,40012.59718586659,1.1870737151370725,0.6721658570360349,1000,0.7,rreg
14,20422.021916837755,1.1410691285887975,0.7935928690241089,1000,0.75,rreg
15,8223.986216201054,1.0198636292530388,0.7724519193436497,1000,0.7999999999999999,rreg
16,3112.800059512253,1.0234800843123852,0.8688560169108546,1000,0.85,rreg
17,589.732312716475,0.9826862450626362,0.8852402609355281,1000,0.9,rreg
18,48.31923497588534,0.9862449965797768,0.8898392717443019,1000,0.95,rreg
19,0.07076047329311312,0.9486302897795589,0.9714015641076242,1000,1.0,rreg
