,norm,E_te,E_tr,n_tr,tau,method
0,12135498.030370539,2.473773500660432,0.054799199433410946,1000,0.05,rreg
1,7288744.052903793,2.1220453956503333,0.09651629954307168,1000,0.1,rreg
2,4432228.097737029,1.82125708375191,0.15188885804192734,1000,0.15,rreg
3,2835255.740363618,1.8484377328542665,0.16817335560184557,1000,0.2,rreg
4,2181869.4603362973,1.6450313882486363,0.27607884772091773,1000,0.25,rreg
5,1388892.5276194136,1.6173341011254847,0.2768663669762157,1000,0.3,rreg
6,1055646.9951485328,1.5181199982578555,0.3522745744037833,1000,0.35,rreg
7,658714.7733672541,1.4813487135404024,0.3746411051526401,1000,0.39999999999999997,rreg
8,495596.42279457004,1.4817167921327359,0.4620975245195302,1000,0.44999999999999996,rreg
9,307683.15045558586,1.3466156178268351,0.4682109834525047,1000,0.49999999999999994,rreg
10,189908.7224338537,1.3480488712947578,0.5192777560699617,1000,0.5499999999999999,rreg
11,116864.19800966681,1.1642178676932562,0.6069636747987506,1000,0.6,rreg
12,67079.0352841953,1.166931592224416,0.6857402205439196,1000,0.65,rreg
13,36224.11245062088,1.1250700568129701,0.6862192332699721,1000,0.7,rreg
14,19406.0128680658,1.1078891303755327,0.7129190305380501,1000,0.75,rreg
15,6637.187889103527,1.1057561625923396,0.7890320680657213,1000,0.7999999999999999,rreg
16,2732.685577099995,1.0203008912570832,0.772510524448729,1000,0.85,rreg
17,697.5268363706136,0.9995934249680406,0.878469461033462,1000,0.9,rreg
18,68.22162121116052,1.0749197870359852,0.9390288736936447,1000,0.95,rreg
19,0.12074085469675797,0.9884994532968975,0.9881436063402967,1000,1.0,rreg
