,norm,E_te,E_tr,n_tr,tau,method
0,11528094.369412923,2.710090944621976,0.05084060674530125,1000,0.05,rreg
1,7283197.89799431,2.230894336099677,0.10688144115998506,1000,0.1,rreg
2,4747386.929593879,2.1834517626571057,0.17294138741214765,1000,0.15,rreg
3,2793809.525344958,1.6225996181905966,0.18105704469549652,1000,0.2,rreg
4,2143947.89293149,1.7118292624734786,0.26691991805460463,1000,0.25,rreg
5,1544141.7605310963,1.4774265852109192,0.3357590633585098,1000,0.3,rreg
6,1012307.0485891867,1.5546549890461874,0.3429685479113064,1000,0.35,rreg
7,748352.8408619332,1.420665431762622,0.4199691267895155,1000,0.39999999999999997,rreg
8,480139.7438182353,1.443160982125854,0.42933215464474317,1000,0.44999999999999996,rreg
9,326178.1241345038,1.4136197813164366,0.5293752523990426,1000,0.49999999999999994,rreg
10,211957.5411352102,1.27528169717758,0.5774626322282325,1000,0.5499999999999999,rreg
11,114156.69725638368,1.2567269012913005,0.5927351183339977,1000,0.6,rreg
12,61428.56882722734,1.2137123367757834,0.6375657110775497,1000,0.65,rreg
13,42220.11696288577,1.1440820693314204,0.6919977176832066,1000,0.7,rreg
14,16921.786591245273,1.0132864115860787,0.7272534180385156,1000,0.75,rreg
15,8914.209568181774,1.0717844913199708,0.8433894797073368,1000,0.7999999999999999,rreg
16,2686.9579834389488,1.0178347477025367,0.8653954357777571,1000,0.85,rreg
17,662.6129745562171,0.9864452442388215,0.8896906065684389,1000,0.9,rreg
18,49.109580821287,0.9763881422081008,0.9743807059697371,1000,0.95,rreg
19,0.1010586727482493,0.9743702752817268,1.0123208293055077,1000,1.0,rreg
