,norm,E_te,E_tr,n_tr,tau,method
0,12845694.273073481,2.883774863630568,0.053352823940198045,1000,0.05,rreg
1,7454251.542695657,2.294821911365348,0.10580769842489772,1000,0.1,rreg
2,4830336.165527277,2.2398652995621773,0.17189959579930475,1000,0.15,rreg
3,3007678.1999207353,1.756333889322717,0.21551160829286503,1000,0.2,rreg
4,2181458.0811121124,1.7528332222678804,0.2652687473657545,1000,0.25,rreg
5,1384275.4112490083,1.5523989512910152,0.2998794890573389,1000,0.3,rreg
6,1031661.3754819414,1.4084453327398299,0.3363788331889842,1000,0.35,rreg
7,671102.4682417299,1.4082024716479091,0.4194016009327319,1000,0.39999999999999997,rreg
8,500548.91356180987,1.47219586888706,0.4770531886192716,1000,0.44999999999999996,rreg
9,303662.9036425515,1.3484047264419996,0.49102601721128314,1000,0.49999999999999994,rreg
10,196163.5431360482,1.3656182499961866,0.5369259355499219,1000,0.5499999999999999,rreg
11,116588.94295543122,1.2024686472527464,0.5916374634921874,1000,0.6,rreg
12,65694.56421548258,1.155175001550229,0.6194991254144078,1000,0.65,rreg
13,44426.30381636592,1.0667903288628913,0.7145927673270652,1000,0.7,rreg
14,21273.01853298199,1.1438242040619282,0.8111311294280847,1000,0.75,rreg
15,8030.525578680701,1.0957000984153553,0.7688291562010899,1000,0.7999999999999999,rreg
16,2983.606472265893,1.0500151675145253,0.793141100747393,1000,0.85,rreg
17,634.5840394666754,1.0964344559830193,0.862281513708726,1000,0.9,rreg
18,67.5245562152414,1.0032651963472736,0.9412941677688231,1000,0.95,rreg
19,0.1427471375761648,0.923177801336022,1.0437850750381072,1000,1.0,rreg
