,norm,E_te,E_tr,converged,n_tr,tau,method
0,38319.86430376139,1.3641555695274925,0.049697314470374676,True,1000,0.05,mlp
1,27348.392702350655,1.3830317997123602,0.09921568281844827,True,1000,0.1,mlp
2,26042.324878025327,1.21888805434792,0.14940038064489758,True,1000,0.15,mlp
3,21568.69724856953,1.2337676202930574,0.19893557069288953,True,1000,0.2,mlp
4,19143.27098064589,1.2073894029687653,0.24947191455661658,True,1000,0.25,mlp
5,15810.615863574525,1.2087192705881278,0.29873385092141747,True,1000,0.3,mlp
6,15623.758687370379,1.2023564481010336,0.34982109555896534,True,1000,0.35,mlp
7,13187.148078488082,1.0795335177586958,0.39850502830136864,True,1000,0.39999999999999997,mlp
8,8944.983510663973,1.1021963195859503,0.4490770691588792,True,1000,0.44999999999999996,mlp
9,8493.691616261825,1.1926429386402224,0.4992218983964737,True,1000,0.49999999999999994,mlp
10,5887.953184917212,1.0846575351541814,0.5491404377812119,True,1000,0.5499999999999999,mlp
11,6539.53634833662,1.1242243138702348,0.5997042447142326,True,1000,0.6,mlp
12,5080.797771849449,1.1104204325330038,0.6486732482975687,True,1000,0.65,mlp
13,2639.5098848199764,1.0608220333828002,0.6979020435792319,True,1000,0.7,mlp
14,2522.4896609660673,1.0647320806196292,0.749083096594379,True,1000,0.75,mlp
15,3183.274644209033,1.0603430991627485,0.7989797917549579,True,1000,0.7999999999999999,mlp
16,816.5068999785623,0.9881563254056778,0.8485789053073384,True,1000,0.85,mlp
17,631.9094804739179,0.966706383603926,0.8997493934318089,True,1000,0.9,mlp
18,203.69183494376804,1.0089562579904456,0.9464289405307285,True,1000,0.95,mlp
19,193.02832448977708,0.942178442572104,0.9982469534236107,True,1000,1.0,mlp
