,norm,E_te,E_tr,converged,n_tr,tau,method
0,36712.43374131883,1.37568054483234,0.049914922282770585,True,1000,0.05,mlp
1,29387.95268182559,1.3103095406029988,0.09973404757151094,True,1000,0.1,mlp
2,25166.149501762833,1.255030758155859,0.14888578707891217,True,1000,0.15,mlp
3,23430.413122282025,1.207649633812055,0.19999478841290652,True,1000,0.2,mlp
4,19295.378364879543,1.3055165666004944,0.24889194888299104,True,1000,0.25,mlp
5,15054.430127029817,1.169991762851435,0.2983005784664699,True,1000,0.3,mlp
6,13553.604857610097,1.1200654169808721,0.34866018062953935,True,1000,0.35,mlp
7,12697.950554778468,1.0975357427314272,0.3979857975027113,True,1000,0.39999999999999997,mlp
8,11089.032344503394,1.2380259570546255,0.44947403232808447,True,1000,0.44999999999999996,mlp
9,9712.00217621435,1.0806775110494478,0.49982095112216984,True,1000,0.49999999999999994,mlp
10,7014.872385003454,1.2001302455363012,0.5480328984888441,True,1000,0.5499999999999999,mlp
11,6654.1457693766215,1.152847973910998,0.5999871757242271,True,1000,0.6,mlp
12,5405.444726724646,1.1291129567826232,0.649230193234452,True,1000,0.65,mlp
13,2724.725620837848,1.0064253609856726,0.69980050829206,True,1000,0.7,mlp
14,3958.345660695655,1.1301026385898045,0.7498240617474525,True,1000,0.75,mlp
15,3838.533618506886,1.0683684010498542,0.797483844085757,True,1000,0.7999999999999999,mlp
16,1433.6283067118218,1.008363888138693,0.8496006970461354,True,1000,0.85,mlp
17,987.3854448350452,0.9787124401971988,0.8994445596053339,True,1000,0.9,mlp
18,311.38677194372525,0.9387318967132419,0.9490459199287065,True,1000,0.95,mlp
19,373.1944268215203,0.9147095221880848,0.9997906038627173,True,1000,1.0,mlp
