,norm,E_te,E_tr,converged,n_tr,tau,method
0,35742.60913942239,1.4124811046708878,0.049731903245592,True,1000,0.05,mlp
1,32106.75990049577,1.360232972920889,0.09922945180788555,True,1000,0.1,mlp
2,26449.166925436162,1.3403410646977816,0.14905461865941477,True,1000,0.15,mlp
3,24950.170744112835,1.3455974048759218,0.19993680421215193,True,1000,0.2,mlp
4,18596.58384601653,1.260407400231478,0.24891220044672457,True,1000,0.25,mlp
5,17378.330430927686,1.2331714074218183,0.29897327979299165,True,1000,0.3,mlp
6,13691.572562728243,1.2761190119118369,0.34900405586795824,True,1000,0.35,mlp
7,14283.984623986898,1.1378906301016596,0.3981632565488692,True,1000,0.39999999999999997,mlp
8,9457.637476067803,1.137983667072398,0.4489306674356069,True,1000,0.44999999999999996,mlp
9,10464.258762836624,1.091355046470471,0.498292487394201,True,1000,0.49999999999999994,mlp
10,6760.985915567658,1.058669257499791,0.5487001328603239,True,1000,0.5499999999999999,mlp
11,6193.49336469712,1.1233118912910536,0.5979334416297564,True,1000,0.6,mlp
12,4326.1532420167005,0.9790282368208582,0.6477138637071123,True,1000,0.65,mlp
13,3046.742788533569,1.0150633122526815,0.6981750809208509,True,1000,0.7,mlp
14,3660.685049575321,1.0327753195206029,0.7498453510842805,True,1000,0.75,mlp
15,2052.5743555260606,0.992126873531914,0.7997163970565955,True,1000,0.7999999999999999,mlp
16,2628.735682493251,1.0249323314780434,0.8492079738157895,True,1000,0.85,mlp
17,707.4696835635224,0.9393067315921501,0.8999273480608574,True,1000,0.9,mlp
18,357.00628972103794,1.0005084731790386,0.94903053371416,True,1000,0.95,mlp
19,190.32447929744822,1.0791092134649456,0.995611506807202,True,1000,1.0,mlp
