,norm,E_te,E_tr,converged,n_tr,tau,method
0,33140.455111094074,1.3700894938337889,0.049936282146566154,True,1000,0.05,mlp
1,27955.27079669348,1.2392133009140396,0.0994018994916053,True,1000,0.1,mlp
2,28762.649566177708,1.3113502632786385,0.14943239034485223,True,1000,0.15,mlp
3,22468.18398912739,1.3261019195853045,0.19881754105462848,True,1000,0.2,mlp
4,18892.781827324266,1.224523443817493,0.2492974989783632,True,1000,0.25,mlp
5,15769.942888115982,1.2113818211789549,0.29826438562106233,True,1000,0.3,mlp
6,14710.39992875039,1.2348361767768878,0.34946802392265813,True,1000,0.35,mlp
7,11554.056041531923,1.148653836055535,0.39850632203527686,True,1000,0.39999999999999997,mlp
8,9472.022361692647,1.1312223088791173,0.4492719835722136,True,1000,0.44999999999999996,mlp
9,9339.83045034752,1.1562214032381386,0.4997945749567353,True,1000,0.49999999999999994,mlp
10,8430.133347724372,1.173864892908154,0.5498458091397831,True,1000,0.5499999999999999,mlp
11,7644.05490596309,1.051612069483425,0.5998521135863772,True,1000,0.6,mlp
12,5120.98321670845,1.1770019506541953,0.649164165529455,True,1000,0.65,mlp
13,2527.0474299120547,0.9662096665013731,0.6999382598661726,True,1000,0.7,mlp
14,3544.2165730313636,1.0168217767272092,0.749433324895896,True,1000,0.75,mlp
15,1422.9389751542826,1.1002550047494417,0.7997226779684485,True,1000,0.7999999999999999,mlp
16,1307.5575538330859,0.9580084103066823,0.8495804072130176,True,1000,0.85,mlp
17,1595.1423243811967,1.1256622362055815,0.8991330730518909,True,1000,0.9,mlp
18,208.06394402086983,0.9738019040140246,0.9492379024871376,True,1000,0.95,mlp
19,192.13581252852575,1.0615637839501952,0.9998527604029979,True,1000,1.0,mlp
