,norm,E_te,E_tr,converged,n_tr,tau,method
0,33757.87287893416,1.3803488341972934,0.04956567814141633,True,1000,0.05,mlp
1,32586.635947208553,1.2731504923151835,0.09941743836330204,True,1000,0.1,mlp
2,26951.663330399537,1.3511463611760663,0.1496908650869786,True,1000,0.15,mlp
3,20602.79681190523,1.2490185277645673,0.19908734525597974,True,1000,0.2,mlp
4,18093.33594600798,1.2077008229562824,0.2489463948950093,True,1000,0.25,mlp
5,15675.098563746455,1.2957366409946176,0.29978274047675957,True,1000,0.3,mlp
6,14456.009458134575,1.1951139147706096,0.3487532853161963,True,1000,0.35,mlp
7,11877.774258865758,1.1024077507243688,0.3989360517576347,True,1000,0.39999999999999997,mlp
8,10086.84705557594,1.1807111789665314,0.44897985294497295,True,1000,0.44999999999999996,mlp
9,8972.960428084736,1.1635578193151066,0.4991443727193266,True,1000,0.49999999999999994,mlp
10,8373.48706153393,1.0895684369997598,0.5486941642516026,True,1000,0.5499999999999999,mlp
11,6673.878920633915,1.0195485771905108,0.5988571723830708,True,1000,0.6,mlp
12,6402.665380482001,1.1804900834720475,0.6483954894965234,True,1000,0.65,mlp
13,5029.743696761539,1.0008111348407696,0.6989353177146327,True,1000,0.7,mlp
14,2287.04141499016,1.0674340160729916,0.7487261003770461,True,1000,0.75,mlp
15,2078.847744156958,1.0434970453448509,0.7989971773845304,True,1000,0.7999999999999999,mlp
16,1269.7956119319538,1.092083006055766,0.8497589707329428,True,1000,0.85,mlp
17,718.9463437670101,1.011498009608655,0.8982655794732178,True,1000,0.9,mlp
18,426.91890361391626,1.0336190225228796,0.9487362136392903,True,1000,0.95,mlp
19,204.5866436335353,0.9691746761613103,0.9985794404021507,True,1000,1.0,mlp
