,norm,E_te,E_tr,converged,n_tr,tau,method
0,36601.953433454764,1.5038900712183076,0.04961377568519852,True,1000,0.05,mlp
1,31488.352458367484,1.4085340277335245,0.09947472234237349,True,1000,0.1,mlp
2,25860.8114362212,1.2213667272583015,0.14886542709581807,True,1000,0.15,mlp
3,21521.863295538402,1.272771483676293,0.19867602210617924,True,1000,0.2,mlp
4,18747.735331282805,1.1419303618157344,0.24835773082705118,True,1000,0.25,mlp
5,17175.45395819965,1.15608505135925,0.2982983035005493,True,1000,0.3,mlp
6,15223.578366973568,1.2466347473392465,0.3488761736106259,True,1000,0.35,mlp
7,13357.388811998359,1.2920474286160244,0.3998358845235773,True,1000,0.39999999999999997,mlp
8,10471.868477603037,1.1305850884279065,0.44940754911663705,True,1000,0.44999999999999996,mlp
9,9111.291880935847,1.1154918727348837,0.49824533560325523,True,1000,0.49999999999999994,mlp
10,6295.812668082084,1.1820066995544312,0.5491511530819199,True,1000,0.5499999999999999,mlp
11,7246.6218159974105,1.1331727486012753,0.5986416752919533,True,1000,0.6,mlp
12,4817.552799159777,1.1119928448622547,0.6498526544333356,True,1000,0.65,mlp
13,3249.7044797437916,1.1018513017995306,0.6999605124112793,True,1000,0.7,mlp
14,3407.5150017133533,1.0221324571121773,0.7484407102723355,True,1000,0.75,mlp
15,3201.214282372052,1.1178782856269167,0.7987584899565029,True,1000,0.7999999999999999,mlp
16,1202.2736359207222,0.9732471458165737,0.84817421240612,True,1000,0.85,mlp
17,257.997732786132,1.0083898190969671,0.8997428723843541,True,1000,0.9,mlp
18,475.2273512950731,1.0157565748198392,0.9499245297639104,True,1000,0.95,mlp
19,193.97357727186247,0.936683722133828,0.9993467858112192,True,1000,1.0,mlp
