,norm,E_te,E_tr,converged,n_tr,tau,method
0,40943.580380666535,1.4529742810132993,0.049830497861887514,True,1000,0.05,mlp
1,26749.07278825869,1.3011327959988748,0.09968351010975741,True,1000,0.1,mlp
2,24561.636693459845,1.286611093674728,0.14982561609161107,True,1000,0.15,mlp
3,23556.51793063728,1.1622043848350099,0.19878125538077054,True,1000,0.2,mlp
4,19414.753303687652,1.0955737389737592,0.24960456449222415,True,1000,0.25,mlp
5,15614.153672298822,1.1270181692121486,0.2990990583863493,True,1000,0.3,mlp
6,15251.890309140417,1.1959993297207052,0.34909213186070664,True,1000,0.35,mlp
7,11794.478285038913,1.1918446850539481,0.3979333381586238,True,1000,0.39999999999999997,mlp
8,10819.98693026206,1.1080493597978698,0.44855330944775484,True,1000,0.44999999999999996,mlp
9,10246.731344439562,1.1632905419183894,0.49977351831870576,True,1000,0.49999999999999994,mlp
10,7020.732826784218,1.142048180742067,0.5488532964591332,True,1000,0.5499999999999999,mlp
11,5047.575192779436,1.090914853801083,0.5996132572434174,True,1000,0.6,mlp
12,5238.248192817524,1.1109753055894662,0.6486851041777453,True,1000,0.65,mlp
13,5464.276019030872,1.1035515847678738,0.6975334529338545,True,1000,0.7,mlp
14,4159.106209202126,1.1240680701870782,0.7477237554903426,True,1000,0.75,mlp
15,1155.125727134334,0.9921070864654477,0.799628517032008,True,1000,0.7999999999999999,mlp
16,901.0241563912373,1.0824660746703603,0.8481248005193043,True,1000,0.85,mlp
17,270.02802107720487,0.9687226648541835,0.899184079417356,True,1000,0.9,mlp
18,937.3795558650112,1.0506015594461295,0.9489805869729225,True,1000,0.95,mlp
19,263.05900576352025,1.0505841897241217,0.9992188765570572,True,1000,1.0,mlp
