,norm,E_te,E_tr,converged,n_tr,tau,method
0,1434.8225214933739,1.4227002561224524,0.04344027971305493,True,1000,0.05,mlp
1,1440.7970440272284,1.511391435419236,0.09636035275021021,True,1000,0.1,mlp
2,1325.7828612157416,1.6004751492592832,0.14699279449089891,True,1000,0.15,mlp
3,1160.1061048014335,1.483873670456885,0.1936418656031865,True,1000,0.2,mlp
4,1140.235024054844,1.4695449116796875,0.24678568619635255,True,1000,0.25,mlp
5,1107.2684995908726,1.4881356826358108,0.2805384885253098,True,1000,0.3,mlp
6,1098.6295456040966,1.4333635050632687,0.3464876509918061,True,1000,0.35,mlp
7,955.6977911600535,1.3437905636751932,0.38613728021872196,True,1000,0.39999999999999997,mlp
8,942.8270660961828,1.2892943993394683,0.4344957978827849,True,1000,0.44999999999999996,mlp
9,990.5642074237278,1.2856065056435533,0.46596598735071176,True,1000,0.49999999999999994,mlp
10,881.7890175370817,1.177612556714463,0.5448479629392203,True,1000,0.5499999999999999,mlp
11,897.3781724146451,1.2077884302833568,0.5887362972906474,True,1000,0.6,mlp
12,844.3478864317573,1.1856963001227165,0.6447543835986217,True,1000,0.65,mlp
13,853.9393294986972,1.2012593659773125,0.6938173481765514,True,1000,0.7,mlp
14,790.4475129362211,1.1427246815186176,0.7342035041503315,True,1000,0.75,mlp
15,755.655043408396,1.0544970545054448,0.7887783800332318,True,1000,0.7999999999999999,mlp
16,692.0833049906066,1.0599551719534483,0.8392576765200063,True,1000,0.85,mlp
17,680.1538718043257,1.0926493118283938,0.8962404231989664,True,1000,0.9,mlp
18,589.9328324564755,1.0326274360878738,0.9479667798243964,True,1000,0.95,mlp
19,589.9849276420099,0.9956297435889777,0.9979470452031917,True,1000,1.0,mlp
