,norm,E_te,E_tr,n_tr,tau,method
0,132.454241505523,1.4535345481633914,0.25249043910097496,200,0.2,rreg
1,132.7948546733612,1.5947510715844404,0.19782545744428326,200,0.2,rreg
2,142.833791635046,1.5565831133402537,0.2158676304201528,237,0.2,rreg
3,145.07015642054267,1.5559057736729016,0.1800415470302242,237,0.2,rreg
4,202.89718623118574,1.5922527421127275,0.18896865545758348,281,0.2,rreg
5,180.04072735698654,1.437940781315172,0.16178724935288755,281,0.2,rreg
6,236.40572677097333,1.4983321017206022,0.214071535438021,333,0.2,rreg
7,249.20628092950935,1.6754578615817228,0.19542513355813607,333,0.2,rreg
8,291.076239114751,1.582700015808507,0.1817000550301554,394,0.2,rreg
9,310.0798565873309,1.5150650134771408,0.22099585805316826,394,0.2,rreg
10,358.99591057176946,1.4292261278560603,0.19624816144644552,467,0.2,rreg
11,392.7857225248154,1.5074571953206568,0.21923209557195592,467,0.2,rreg
12,419.5840262154169,1.4531126923077018,0.17856770339444664,553,0.2,rreg
13,376.9372232848553,1.4599620996962452,0.1569126186272637,553,0.2,rreg
14,518.3717591504394,1.4569971292630122,0.18604690026575932,655,0.2,rreg
15,594.7597954377612,1.6655829251287173,0.23453277510508988,655,0.2,rreg
16,721.1599010027184,1.7406577206310525,0.18425176170429713,776,0.2,rreg
17,695.2841299965388,1.530129937007253,0.19373771708794912,776,0.2,rreg
18,804.4094046734527,1.509593687055239,0.18681208529864876,919,0.2,rreg
19,807.1315592308875,1.4767817054053798,0.18960566343620902,919,0.2,rreg
20,1068.5281882575498,1.506548967201846,0.19699318222888956,1089,0.2,rreg
21,976.4675150587105,1.5378723796549139,0.18776779488926837,1089,0.2,rreg
22,1329.0760669461138,1.4394064548386287,0.2058017240612702,1290,0.2,rreg
23,1183.229932474393,1.5593941252420747,0.1845430593033844,1290,0.2,rreg
24,1613.209970808897,1.5770830298246095,0.2075025390191639,1528,0.2,rreg
25,1541.6486255226796,1.4058840560217936,0.19373046409864414,1528,0.2,rreg
26,1996.7328829616986,1.4283696691164864,0.20120011638118482,1810,0.2,rreg
27,2063.175646819463,1.528001532309566,0.21502818672080304,1810,0.2,rreg
28,2385.32668602968,1.6138312597066544,0.1914506031153541,2144,0.2,rreg
29,2474.2502002477,1.5691094900440106,0.18941820567770046,2144,0.2,rreg
30,2960.0096536507954,1.6575090874970937,0.20068315790992117,2540,0.2,rreg
31,2840.21562014643,1.6124242350395461,0.19006276553644008,2540,0.2,rreg
32,3668.549198705536,1.533894253370241,0.20192195245659852,3008,0.2,rreg
33,3743.8350981447124,1.4984288203646061,0.2041873196858814,3008,0.2,rreg
34,4561.523572909449,1.583748371255599,0.19549299210124294,3564,0.2,rreg
35,4591.505451274053,1.5051295337487944,0.20481615664013142,3564,0.2,rreg
36,5889.353366358056,1.663278877058611,0.21000887989935405,4221,0.2,rreg
37,5518.049195026211,1.4849758461020033,0.2059440634152141,4221,0.2,rreg
38,7037.120224578292,1.428694712922013,0.19567938636696516,5000,0.2,rreg
39,6949.609184076757,1.3924544950333588,0.1908887963087801,5000,0.2,rreg
