,norm,E_te,E_tr,converged,n_tr,tau,method
0,1573.9877925747762,1.291236058151749,0.1991800837350133,True,200,0.2,mlp
1,1995.503807115959,1.268062213098922,0.19969398554720602,True,237,0.2,mlp
2,3221.6134282551593,1.2621951400269558,0.19895716621297413,True,281,0.2,mlp
3,4078.852747651738,1.2234306138779831,0.1986945623374563,True,333,0.2,mlp
4,5368.118601680725,1.280026040729188,0.19893034398796172,True,394,0.2,mlp
5,7329.212701634836,1.3189051991850447,0.19903134927729446,True,467,0.2,mlp
6,8591.256405819864,1.3647146430217316,0.19968365871806754,True,553,0.2,mlp
7,11995.712531445124,1.2935729285589956,0.19854418564554915,True,655,0.2,mlp
8,13699.321922932975,1.2913187561998707,0.1986141048504774,True,776,0.2,mlp
9,18954.08890891391,1.0988619436730398,0.198994909126825,True,919,0.2,mlp
10,25462.00345093513,1.2630038859362116,0.19862726426925822,True,1089,0.2,mlp
11,31355.290401698498,1.3996792075989302,0.19900533974422796,True,1290,0.2,mlp
12,42192.833458720794,1.2326387693302678,0.19972084622297423,True,1528,0.2,mlp
13,57284.65505449173,1.315873886846713,0.19933517083286334,True,1810,0.2,mlp
14,74483.58054286377,1.3388413901792875,0.1994578065545483,True,2144,0.2,mlp
15,87862.84694897578,1.2933973815663564,0.19982402928909837,True,2540,0.2,mlp
16,109147.90623416078,1.2765382488937003,0.19951133194338774,True,3008,0.2,mlp
17,144717.50395161845,1.2420374830840097,0.19931688017042212,True,3564,0.2,mlp
18,187031.69763278787,1.330934833769538,0.19934263989068124,True,4221,0.2,mlp
19,221353.28836409774,1.2509048787143635,0.19941465237079078,True,5000,0.2,mlp
