,norm,E_te,E_tr,converged,n_tr,tau,method
0,1637.077952886211,1.266192175358777,0.19817919684728133,True,200,0.2,mlp
1,2184.928219770149,1.175352463223915,0.19842885855375675,True,237,0.2,mlp
2,2332.9711854826505,1.1988902415716334,0.1981708901666554,True,281,0.2,mlp
3,4058.132567410184,1.3239862747785387,0.1987826971373231,True,333,0.2,mlp
4,4280.415413207377,1.2562562750705537,0.1991941628413617,True,394,0.2,mlp
5,7207.091298632239,1.182772643666032,0.1995946438143683,True,467,0.2,mlp
6,8980.425137145929,1.3012207220454401,0.19846794109462995,True,553,0.2,mlp
7,10656.858938025856,1.1890884985659513,0.1987921299573888,True,655,0.2,mlp
8,15170.497042154371,1.257171258943486,0.19851162263478742,True,776,0.2,mlp
9,20597.84587143123,1.2115886663141995,0.19872076177296857,True,919,0.2,mlp
10,26461.51979002865,1.1989078473296357,0.19926546722849306,True,1089,0.2,mlp
11,28598.643534168303,1.1926271702367668,0.19928203142754147,True,1290,0.2,mlp
12,43290.119604282576,1.2193715174903814,0.19891950497654293,True,1528,0.2,mlp
13,56642.59090277089,1.2592838685155225,0.1997103862438923,True,1810,0.2,mlp
14,71092.51548171241,1.2211764162263352,0.19948523285824643,True,2144,0.2,mlp
15,88973.57364820736,1.2898618713499694,0.19896488742984053,True,2540,0.2,mlp
16,104489.9626777938,1.2887408485448906,0.19972322291511732,True,3008,0.2,mlp
17,145370.708538587,1.216788404812873,0.19968367269688772,True,3564,0.2,mlp
18,191454.51914838993,1.4704417690642126,0.19967615584323356,True,4221,0.2,mlp
19,215234.95192408073,1.232179247624288,0.1992379225588342,True,5000,0.2,mlp
