,norm,E_te,E_tr,converged,n_tr,tau,method
0,1890.1520138942917,1.303645019749335,0.19870284473649424,True,200,0.2,mlp
1,2769.554538626479,1.49062283858086,0.19867583862588142,True,237,0.2,mlp
2,3696.5223812639833,1.3741878046852616,0.1998012902252926,True,281,0.2,mlp
3,3042.7164355913033,1.3016960460372256,0.19818752016810975,True,333,0.2,mlp
4,4833.466083540317,1.2810605629625391,0.19854658348588403,True,394,0.2,mlp
5,7176.371721899726,1.2546548661267587,0.1987635728786689,True,467,0.2,mlp
6,9600.162054468721,1.2332204423104427,0.19935686969633556,True,553,0.2,mlp
7,12336.356524701701,1.2489764475970064,0.19924149540948097,True,655,0.2,mlp
8,13850.07355938104,1.252389829352479,0.19856527900733772,True,776,0.2,mlp
9,17985.22030773168,1.2628438251904295,0.19875598260844884,True,919,0.2,mlp
10,25333.5420915552,1.3183716142449105,0.19951779606729267,True,1089,0.2,mlp
11,33923.39791422928,1.2989894874846304,0.19943661178503286,True,1290,0.2,mlp
12,50403.035794527284,1.2462180017038844,0.19912935898077488,True,1528,0.2,mlp
13,53187.6306070367,1.3397766769307309,0.19901475186391673,True,1810,0.2,mlp
14,74543.10283101564,1.286678735319848,0.19923734976175875,True,2144,0.2,mlp
15,86354.49653259439,1.2258059028238946,0.19977606756680583,True,2540,0.2,mlp
16,109178.387353518,1.3450922462418535,0.19897221866450154,True,3008,0.2,mlp
17,132599.99916422254,1.2079407204815207,0.1994173929011262,True,3564,0.2,mlp
18,182410.99208768367,1.2693082616853288,0.19978396231008835,True,4221,0.2,mlp
19,217285.31037768262,1.2161995499691576,0.19918576379566055,True,5000,0.2,mlp
