,norm,E_te,E_tr,converged,n_tr,tau,method
0,1406.2747469775159,1.164694487077979,0.1980020765609036,True,200,0.2,mlp
1,2613.6910398330765,1.366114720458917,0.19863710319544656,True,237,0.2,mlp
2,2650.461475078066,1.2328394890779724,0.19869604862622864,True,281,0.2,mlp
3,4417.59075378939,1.2944417207711303,0.19835283722341276,True,333,0.2,mlp
4,4381.7053365559495,1.2523963410185415,0.19856730989257151,True,394,0.2,mlp
5,7683.450365077094,1.1800389729338217,0.19874772156033702,True,467,0.2,mlp
6,8586.65023658359,1.266302476718148,0.19829010347077583,True,553,0.2,mlp
7,12588.300083417831,1.2464359175414979,0.19957090176709436,True,655,0.2,mlp
8,14786.306692121809,1.3303923284068635,0.19923342063920207,True,776,0.2,mlp
9,19023.37253090218,1.1834971893737956,0.1990276770754593,True,919,0.2,mlp
10,26979.169861171675,1.2782729244067046,0.1989215054417433,True,1089,0.2,mlp
11,34599.95109152659,1.3131805174792381,0.19998057585470166,True,1290,0.2,mlp
12,41789.81058389411,1.1505287535296653,0.19970448892929996,True,1528,0.2,mlp
13,57091.33109309096,1.2548518040579861,0.19884022213771468,True,1810,0.2,mlp
14,69786.92755663028,1.2425142692366984,0.19968252306437295,True,2144,0.2,mlp
15,81075.56027301017,1.2356046918172423,0.1997972438573842,True,2540,0.2,mlp
16,106493.54350375122,1.1761537077631887,0.19975676294256728,True,3008,0.2,mlp
17,138269.3425121937,1.3587608830221412,0.19947097908019715,True,3564,0.2,mlp
18,178204.76264813627,1.274053186914863,0.19965908851651493,True,4221,0.2,mlp
19,223802.75802571926,1.1918903381923425,0.19925268493170628,True,5000,0.2,mlp
