,norm,E_te,E_tr,converged,n_tr,tau,method
0,578.2257987536553,1.4299493884247372,0.17953491262558777,True,200,0.2,mlp
1,608.3572942868076,1.3243882092662367,0.19567424102590064,True,237,0.2,mlp
2,636.9833893090632,1.612350535242212,0.1972486463700624,True,281,0.2,mlp
3,665.1371597728223,1.527336216494952,0.19825963647421,True,333,0.2,mlp
4,684.5208753837084,1.3623779241774918,0.18684764187476005,True,394,0.2,mlp
5,779.7582861449439,1.5051075171046149,0.19428412288888813,True,467,0.2,mlp
6,841.1358730189309,1.4496510332618633,0.19987889220426802,True,553,0.2,mlp
7,804.3988460060962,1.4008952242264354,0.19846201708603625,True,655,0.2,mlp
8,932.5245468210402,1.4336581854932566,0.19077960645028308,True,776,0.2,mlp
9,976.3126860291568,1.322620069258444,0.1959890498502264,True,919,0.2,mlp
10,1359.2620069687828,1.3583411849509943,0.1905966539512588,True,1089,0.2,mlp
11,1151.986446108375,1.3467728922280753,0.19353217392891175,True,1290,0.2,mlp
12,1558.9272627521048,1.5939361902344822,0.18699427016088474,True,1528,0.2,mlp
13,2131.1735584662233,1.5804164896137336,0.19065700323987153,True,1810,0.2,mlp
14,2284.231358222914,1.5595497473529452,0.1930386295406804,True,2144,0.2,mlp
15,2458.910315120554,1.4135241309300797,0.1994144278818839,True,2540,0.2,mlp
16,3015.5945798973316,1.4154892352559936,0.18267893327655813,True,3008,0.2,mlp
17,4050.4827011587513,1.5831556626898862,0.19380290661058514,True,3564,0.2,mlp
18,3690.822305068712,1.36947623354409,0.17825946968934417,True,4221,0.2,mlp
19,4512.071039508157,1.4933697953070868,0.18254913990137925,True,5000,0.2,mlp
