,norm,E_te,E_tr,converged,n_tr,tau,method
0,568.7110961794701,1.2835984606509718,0.19312697246437321,True,200,0.2,mlp
1,625.593351828253,1.404953492390252,0.1864547810644175,True,237,0.2,mlp
2,636.2934899528393,1.2480813617274948,0.19834963577378867,True,281,0.2,mlp
3,667.6167762544252,1.4387289479432457,0.18814025537758117,True,333,0.2,mlp
4,694.9006190021227,1.4409601831483692,0.1992989768806316,True,394,0.2,mlp
5,753.7992263969394,1.4848201929223073,0.17817512155152684,True,467,0.2,mlp
6,834.2331016284645,1.4036981535271946,0.19267319840165256,True,553,0.2,mlp
7,895.5915500579895,1.451749273269179,0.1976121883625387,True,655,0.2,mlp
8,968.7530971536862,1.4831468038955644,0.195230797553732,True,776,0.2,mlp
9,1022.0583746681787,1.4120499647425195,0.19884870855765457,True,919,0.2,mlp
10,1361.384943923016,1.5252367541269483,0.19407110469226058,True,1089,0.2,mlp
11,1296.2119032519986,1.4580554864574027,0.18762055456077362,True,1290,0.2,mlp
12,1637.6500951569653,1.3854690493123338,0.19831599536690064,True,1528,0.2,mlp
13,2143.421835565645,1.5925289542328882,0.19137633720321073,True,1810,0.2,mlp
14,2333.5269328488116,1.4147990508239567,0.1799980284759968,True,2144,0.2,mlp
15,2619.9510493271096,1.4001666689267183,0.18933848855131363,True,2540,0.2,mlp
16,2993.670704763769,1.4783634871384324,0.18273928759441416,True,3008,0.2,mlp
17,4220.294999094637,1.5152842348037305,0.18586567161696146,True,3564,0.2,mlp
18,3681.2599317849013,1.358087802906216,0.19344076377708638,True,4221,0.2,mlp
19,4369.756205846464,1.4596447874121523,0.17703608731965872,True,5000,0.2,mlp
