,norm,E_te,E_tr,converged,n_tr,tau,method
0,576.1554055403196,1.5850607363240303,0.19411836060539464,True,200,0.2,mlp
1,619.1808187513216,1.406148218748491,0.17583944170626528,True,237,0.2,mlp
2,633.7346582473955,1.4666036513131955,0.19642532942626104,True,281,0.2,mlp
3,667.1729941774894,1.3680349882452127,0.19255809566809878,True,333,0.2,mlp
4,700.5700006728532,1.2831671579658668,0.17951934686088236,True,394,0.2,mlp
5,754.4781737501149,1.382238071465933,0.18971971694664572,True,467,0.2,mlp
6,871.8629846154597,1.4279151766961544,0.19425627393980327,True,553,0.2,mlp
7,880.5032810982582,1.3657302346440205,0.19732403545274138,True,655,0.2,mlp
8,982.2628791394454,1.4409960700487836,0.19696274505268893,True,776,0.2,mlp
9,1020.3736819587393,1.5628986892431511,0.196554596376168,True,919,0.2,mlp
10,1329.7452247000147,1.482771373517251,0.1967282583466778,True,1089,0.2,mlp
11,1233.5227229959366,1.386043208745556,0.19269955576489192,True,1290,0.2,mlp
12,1601.0782970181874,1.3850232535253504,0.1958251733020332,True,1528,0.2,mlp
13,2013.763687527195,1.5541887621231392,0.18469521476866146,True,1810,0.2,mlp
14,2252.3193491572792,1.3645126695382264,0.19643436513944387,True,2144,0.2,mlp
15,2606.079213932027,1.4392189306975365,0.1941850783221464,True,2540,0.2,mlp
16,2987.215363604406,1.4476774286068563,0.18765886034869608,True,3008,0.2,mlp
17,4050.6585457499796,1.4354545600239415,0.19303679244674196,True,3564,0.2,mlp
18,3792.7128431456094,1.3790034627777614,0.1893270148478359,True,4221,0.2,mlp
19,4435.292913272887,1.44603125445992,0.19908812130401726,True,5000,0.2,mlp
