,norm,E_te,E_tr,converged,n_tr,tau,method
0,568.1263158156419,1.4324089730455398,0.19372248983333265,True,200,0.2,mlp
1,602.4708252979476,1.506922235955441,0.19302695856359864,True,237,0.2,mlp
2,624.1616181587666,1.3175447675691416,0.19458408089402096,True,281,0.2,mlp
3,644.5093696090938,1.4982376691460793,0.19633452468764503,True,333,0.2,mlp
4,700.3339517323877,1.5248610310529587,0.1831304930477142,True,394,0.2,mlp
5,769.547517997281,1.411584738945931,0.19805189622570987,True,467,0.2,mlp
6,835.3984478666823,1.455407570985392,0.19316060921852932,True,553,0.2,mlp
7,843.7890654474572,1.4385526701411424,0.19798282562085015,True,655,0.2,mlp
8,1020.8004238100399,1.4162947822333414,0.19413749297862395,True,776,0.2,mlp
9,988.8769901384087,1.4025085492793852,0.19357152452092136,True,919,0.2,mlp
10,1411.841712414148,1.4612192451440187,0.18455877596004888,True,1089,0.2,mlp
11,1231.4623505092384,1.395802414787096,0.1980729970994719,True,1290,0.2,mlp
12,1709.0359194909684,1.517054282656424,0.19326340947165435,True,1528,0.2,mlp
13,2130.8844002082733,1.3910698843947873,0.18881255105885322,True,1810,0.2,mlp
14,2217.2620978094837,1.4428105549240404,0.19633356795786222,True,2144,0.2,mlp
15,2446.262392708268,1.509325674779096,0.1807850131421544,True,2540,0.2,mlp
16,2966.4364098693304,1.3786530459672468,0.19812011029064686,True,3008,0.2,mlp
17,3869.5355609618687,1.4294906630234683,0.1882425506739609,True,3564,0.2,mlp
18,3749.4796086567985,1.2984396710980997,0.18104221213612323,True,4221,0.2,mlp
19,4375.219334998148,1.3865694638390373,0.1768947503382249,True,5000,0.2,mlp
