,norm,E_te,E_tr,converged,n_tr,tau,method
0,683.9718865453455,1.2388113834479824,0.0498783504546916,True,1000,0.05,mlp
1,670.1795768937434,1.3676185811208526,0.0881423256289034,True,1000,0.1,mlp
2,667.2661076438153,1.4355629183873568,0.14634579812019957,True,1000,0.15,mlp
3,659.1373794666754,1.3708729296362439,0.1949300194970323,True,1000,0.2,mlp
4,651.3028684565319,1.175625825195136,0.21855567961979075,True,1000,0.25,mlp
5,645.2889586168733,1.146568987039656,0.26468667989193057,True,1000,0.3,mlp
6,644.8386283402725,1.1230931451669246,0.297469222532932,True,1000,0.35,mlp
7,646.2255673421986,1.069571508931161,0.38034055959920937,True,1000,0.39999999999999997,mlp
8,635.7203576061373,1.122655720925196,0.4096585308477215,True,1000,0.44999999999999996,mlp
9,632.2160767985058,1.1424500119050378,0.454973414286698,True,1000,0.49999999999999994,mlp
10,631.767585089195,1.1000149987628611,0.5185896034290031,True,1000,0.5499999999999999,mlp
11,628.130128434623,1.0739215689264925,0.545589041563506,True,1000,0.6,mlp
12,626.0395098273298,1.0500913718998937,0.6163407742774272,True,1000,0.65,mlp
13,618.6786037790475,0.9664732719579517,0.6974382919228163,True,1000,0.7,mlp
14,617.3673436572284,1.0775431312217525,0.7292093151822732,True,1000,0.75,mlp
15,618.2406636891957,1.0600635169470902,0.7940279587840113,True,1000,0.7999999999999999,mlp
16,604.2766843967528,1.1264118084302004,0.8374848511917036,True,1000,0.85,mlp
17,605.5837176920287,1.0933375003168622,0.8998005154120962,True,1000,0.9,mlp
18,600.7553586066298,1.0442828171876384,0.9463888114222084,True,1000,0.95,mlp
19,594.3142502726697,1.0021699444408427,0.9918217855475573,True,1000,1.0,mlp
