,norm,E_te,E_tr,converged,n_tr,tau,method
0,678.6465180668645,1.22672308718258,0.04822526020112562,True,1000,0.05,mlp
1,683.5346158631922,1.3403646496379424,0.08966677944351224,True,1000,0.1,mlp
2,670.4874866894245,1.504523157121693,0.14401815600729823,True,1000,0.15,mlp
3,657.2934945040186,1.4088698674492437,0.18584725444506273,True,1000,0.2,mlp
4,657.8045339463943,1.2385944056688671,0.22963375752557488,True,1000,0.25,mlp
5,650.2543107806,1.2171322568885958,0.2653546324182967,True,1000,0.3,mlp
6,646.9841091641401,1.1453463280509821,0.3366705354770277,True,1000,0.35,mlp
7,641.3427055352469,1.1788820872405985,0.37244617019584203,True,1000,0.39999999999999997,mlp
8,632.3502678495516,1.083659294506806,0.4384646799973833,True,1000,0.44999999999999996,mlp
9,630.8464868678263,1.0393497445478543,0.4607508539560126,True,1000,0.49999999999999994,mlp
10,629.45002872765,1.0891849605950232,0.5052259779386347,True,1000,0.5499999999999999,mlp
11,631.3580496431654,1.0264666048376614,0.5642649227412609,True,1000,0.6,mlp
12,625.0166362835342,1.0574212185723209,0.6311109909955264,True,1000,0.65,mlp
13,624.2222560500695,0.9884801236081799,0.6863213752410126,True,1000,0.7,mlp
14,615.6865406035669,1.0230890057651447,0.7463014302719273,True,1000,0.75,mlp
15,612.2848120474964,1.1185518948442572,0.7860461422214747,True,1000,0.7999999999999999,mlp
16,607.8015529796742,0.9769783344042522,0.8407144251461419,True,1000,0.85,mlp
17,603.0606022126074,1.0290121668722596,0.8893180273645384,True,1000,0.9,mlp
18,601.0347262184373,1.067176565580357,0.9396999823299468,True,1000,0.95,mlp
19,599.6865323077841,0.9961736790279626,0.9914890437016551,True,1000,1.0,mlp
