,norm,E_te,E_tr,converged,n_tr,tau,method
0,685.1571262782769,1.2636959836060422,0.04980678129015524,True,1000,0.05,mlp
1,677.1979956975608,1.3485037972085838,0.0879346126574714,True,1000,0.1,mlp
2,677.7864837680424,1.48291592732117,0.14672885686623516,True,1000,0.15,mlp
3,656.2697478412684,1.3141065153726752,0.19701535665585274,True,1000,0.2,mlp
4,649.5593526183113,1.2226865360416173,0.21867560249778106,True,1000,0.25,mlp
5,648.7922940844803,1.2547046707528908,0.29903083912065404,True,1000,0.3,mlp
6,650.0770283127611,1.171286984284699,0.3001015941421227,True,1000,0.35,mlp
7,646.3662587579394,1.1621124407111256,0.34594126811171094,True,1000,0.39999999999999997,mlp
8,640.5561126215806,1.0886804299281325,0.41659643149206815,True,1000,0.44999999999999996,mlp
9,638.5035665922352,1.1634764549839096,0.45884664224752464,True,1000,0.49999999999999994,mlp
10,633.3223071786849,1.0623908738897956,0.5137834811120147,True,1000,0.5499999999999999,mlp
11,632.8038436903166,1.0826446634287505,0.5693620053839157,True,1000,0.6,mlp
12,625.5603368656664,0.9766722384308965,0.6353664452624656,True,1000,0.65,mlp
13,619.8569869029724,1.0878407242508514,0.6681889913084715,True,1000,0.7,mlp
14,614.9915549181123,0.9965763006629995,0.7489946299611541,True,1000,0.75,mlp
15,617.7626335087167,1.034328656343814,0.7867413967809053,True,1000,0.7999999999999999,mlp
16,611.4783681273623,1.0977151300983674,0.8431952766838482,True,1000,0.85,mlp
17,610.7200971037602,1.13548370314867,0.8907235473704365,True,1000,0.9,mlp
18,602.4801472439921,1.0278855838937433,0.9387300137901667,True,1000,0.95,mlp
19,602.0049414597496,0.9962849426982591,0.9932243502120488,True,1000,1.0,mlp
