,norm,E_te,E_tr,converged,n_tr,tau,method
0,220.30521397377635,1.161798427794211,0.19205221100473038,True,200,0.2,mlp
1,245.1800214142643,1.074112234164483,0.19767470830155473,True,237,0.2,mlp
2,264.7346089468002,1.1293828470540757,0.198519320349129,True,281,0.2,mlp
3,271.2191851859491,1.0694924162320798,0.19891845215411832,True,333,0.2,mlp
4,328.29382610092915,1.1772413753907645,0.19327080728424978,True,394,0.2,mlp
5,366.34792941087136,1.1123443795671133,0.19486843620109567,True,467,0.2,mlp
6,393.6977379213014,1.1585320196299695,0.19657507285528514,True,553,0.2,mlp
7,474.2108840749076,1.1489925307794688,0.19411350131869493,True,655,0.2,mlp
8,452.4466445131574,1.1826812029509992,0.19431450130633354,True,776,0.2,mlp
9,513.1526390780798,1.1827991835928622,0.19305198231325296,True,919,0.2,mlp
10,590.9069248441106,1.1352311756619866,0.19612391974013244,True,1089,0.2,mlp
11,683.2528885028087,1.230201972902887,0.19518700608353656,True,1290,0.2,mlp
12,805.0741245749738,1.2060388158977928,0.19914006871676923,True,1528,0.2,mlp
13,947.0984109482625,1.0686518921132222,0.19260543200242253,True,1810,0.2,mlp
14,1036.0135161743515,1.2448582346057986,0.19284613412960486,True,2144,0.2,mlp
15,1057.588460334273,1.1525225276257127,0.19514555637183892,True,2540,0.2,mlp
16,1295.5556716522874,1.0519223662671051,0.19318700578120307,True,3008,0.2,mlp
17,1686.4569497655723,1.2630430710046892,0.19726524439918933,True,3564,0.2,mlp
18,1943.3446444495776,1.140107785635857,0.19531430916581616,True,4221,0.2,mlp
19,2262.7862992344362,1.213504572184036,0.19548185591593775,True,5000,0.2,mlp
