,norm,E_te,E_tr,converged,n_tr,tau,method
0,206.9642444515956,1.109791536814238,0.19200659258502129,True,200,0.2,mlp
1,251.03029586053842,1.2177299593504576,0.19675200146685737,True,237,0.2,mlp
2,299.7830561210223,1.1982060721409469,0.19110052557740287,True,281,0.2,mlp
3,278.44951164251734,1.1522069658442584,0.19863993995966475,True,333,0.2,mlp
4,322.24098083241336,1.2002257101762153,0.19192797609342574,True,394,0.2,mlp
5,382.5140279373212,1.1517663274456387,0.19346318415193378,True,467,0.2,mlp
6,367.7757438169048,1.1812272880138848,0.19282389603384753,True,553,0.2,mlp
7,402.55749811225405,1.143647059546421,0.19914232631525614,True,655,0.2,mlp
8,454.7914692171824,1.2014937906009797,0.19751862209126006,True,776,0.2,mlp
9,527.5270756930489,1.2892083793142683,0.19413312893551668,True,919,0.2,mlp
10,552.3257262546383,1.0899822280168392,0.19245065482144286,True,1089,0.2,mlp
11,637.4919694890169,1.1998491080909603,0.1999618973254851,True,1290,0.2,mlp
12,800.8077820218812,1.1497345947428335,0.19562988895870997,True,1528,0.2,mlp
13,995.9648122959326,1.1831658840959285,0.19425065475372963,True,1810,0.2,mlp
14,1018.8018442382026,1.2176539604301215,0.19845755206047894,True,2144,0.2,mlp
15,1048.4132818343423,1.3408990936150031,0.19327581781329303,True,2540,0.2,mlp
16,1281.6043196756254,1.2037919644776487,0.1970207774226416,True,3008,0.2,mlp
17,1696.7162976086738,1.2076559654051802,0.19575319240067574,True,3564,0.2,mlp
18,1803.5886996627594,1.2483128815273508,0.1953720114947955,True,4221,0.2,mlp
19,2208.526611808933,1.146547241857727,0.19424332971977015,True,5000,0.2,mlp
