,norm,E_te,E_tr,converged,n_tr,tau,method
0,208.2671201336527,1.2118130995896759,0.1948782936172294,True,200,0.2,mlp
1,245.72453008537394,1.2526388173081586,0.19225203951463812,True,237,0.2,mlp
2,261.3363225648394,1.1386799288054752,0.19429258801300642,True,281,0.2,mlp
3,268.5024068412302,1.1147936248933212,0.19393158793124154,True,333,0.2,mlp
4,321.71663187978214,1.1425368786920198,0.19930426857421196,True,394,0.2,mlp
5,368.80716605511054,1.1638817913603716,0.19788895842187862,True,467,0.2,mlp
6,374.33334589761915,1.241662968168516,0.19650906731247583,True,553,0.2,mlp
7,415.5051802592032,1.1337851561412662,0.1955916967225871,True,655,0.2,mlp
8,468.52028553092407,1.2291662154785308,0.19702122965247107,True,776,0.2,mlp
9,559.3900882191098,1.1203325332638074,0.19265744507004454,True,919,0.2,mlp
10,587.6169194391723,1.0884850927516039,0.19584813205555382,True,1089,0.2,mlp
11,645.2887814279079,1.1901948529029451,0.19893239544462138,True,1290,0.2,mlp
12,803.611348130626,1.1838614982411182,0.19321334521378955,True,1528,0.2,mlp
13,898.0077224840136,1.1213012228866792,0.19792675096879622,True,1810,0.2,mlp
14,971.8880490753673,1.1510918111276016,0.1934698413031621,True,2144,0.2,mlp
15,1131.2223591618479,1.1773519351159105,0.19937157655965965,True,2540,0.2,mlp
16,1293.879447060234,1.2484280795347997,0.19383938065703116,True,3008,0.2,mlp
17,1691.1567089121872,1.204648875145669,0.19312786690503134,True,3564,0.2,mlp
18,1842.275540555672,1.0718352033134728,0.19283924053499277,True,4221,0.2,mlp
19,2203.4744344124865,1.1810489706112006,0.19711754099327983,True,5000,0.2,mlp
