,norm,E_te,E_tr,converged,n_tr,tau,method
0,210.9596600333973,1.2729171989631982,0.19230209355606384,True,200,0.2,mlp
1,226.40191955019918,1.1576883976333165,0.1935072030472555,True,237,0.2,mlp
2,262.84933914134734,1.2104309925656287,0.1981240760251971,True,281,0.2,mlp
3,271.6084666395044,1.1157881495023654,0.1918897520391899,True,333,0.2,mlp
4,319.34243304937763,1.1224006371863138,0.19375784907271681,True,394,0.2,mlp
5,334.53005298731597,1.1533986091057205,0.19205109626110128,True,467,0.2,mlp
6,386.52156835479053,1.105619849212957,0.19447538755352684,True,553,0.2,mlp
7,423.5437197163529,1.1579376837019713,0.19925384800199195,True,655,0.2,mlp
8,470.7158181857462,1.0860161963668666,0.19456472919664358,True,776,0.2,mlp
9,498.145934348755,1.1247030062764278,0.19344169620815768,True,919,0.2,mlp
10,572.0939251232905,1.047230505591361,0.19207081074036886,True,1089,0.2,mlp
11,628.6957029309689,1.2254887957261467,0.1977599101412834,True,1290,0.2,mlp
12,781.6273385710672,1.1884129882824188,0.19992495020112802,True,1528,0.2,mlp
13,891.4592690129159,1.2050874287362694,0.1926979941936839,True,1810,0.2,mlp
14,980.5226548607263,1.057750865080201,0.19804251017882965,True,2144,0.2,mlp
15,1097.5814489971483,1.152542615953264,0.196699515011302,True,2540,0.2,mlp
16,1290.3194376842252,1.1256802027868038,0.1965030598832893,True,3008,0.2,mlp
17,1646.3034519077403,1.171370577684298,0.19648995262004468,True,3564,0.2,mlp
18,1939.6454977522897,1.2310519369576427,0.19767536762511687,True,4221,0.2,mlp
19,2186.4345450052833,1.156198826021436,0.19885778974929794,True,5000,0.2,mlp
