,norm,E_te,E_tr,converged,n_tr,tau,method
0,211.79553459412804,1.1449008560283076,0.19118925542269197,True,200,0.2,mlp
1,263.04948281244396,1.2708257276364936,0.1936363141514145,True,237,0.2,mlp
2,262.50947579165796,1.2369404146110226,0.19895155396332598,True,281,0.2,mlp
3,285.27552308341177,1.0371091126078915,0.1982752807518174,True,333,0.2,mlp
4,310.18232124833634,1.2226380799049612,0.19654836266037878,True,394,0.2,mlp
5,351.9184837867952,1.2014266019099495,0.19993919111936873,True,467,0.2,mlp
6,380.288682828798,1.2026302815929435,0.19248494587591589,True,553,0.2,mlp
7,412.121365496756,1.0641869859059316,0.19754803512948507,True,655,0.2,mlp
8,447.00647622724676,1.145382675401949,0.19987241245230294,True,776,0.2,mlp
9,500.13434347757476,1.1298280642004008,0.1994564157079479,True,919,0.2,mlp
10,567.1967882974001,1.241864056767254,0.196851681381675,True,1089,0.2,mlp
11,655.7636434718912,1.1745826334933918,0.19686059790818267,True,1290,0.2,mlp
12,834.7528767811256,1.1991191436421553,0.19627842589364036,True,1528,0.2,mlp
13,901.8540249220764,1.1538699594384543,0.1960987125903196,True,1810,0.2,mlp
14,990.952439962634,1.1260211320214724,0.19852936815388103,True,2144,0.2,mlp
15,1112.4407459037852,1.2079558175630023,0.19838677143666542,True,2540,0.2,mlp
16,1235.4729311676272,1.1987253244943177,0.19818272849396837,True,3008,0.2,mlp
17,1522.0188579168375,1.2131058261057146,0.19955376954325843,True,3564,0.2,mlp
18,1842.0592296189418,1.1322134543625526,0.19992648740271934,True,4221,0.2,mlp
19,2127.39870990027,1.07815352593458,0.1931589401741373,True,5000,0.2,mlp
